concertID,name,date,hourStart,room,city,price,genre,artist
272,Vanesa Martin,30-12-2023,23:00,Cadiz,Muelle Ciudad,19,Pop,Vanesa Martin
273,Vanesa Martin,30-6-2023,23:00,Santa Cruz de Tenerife,Recinto Ferial,57,Pop,Vanesa Martin
274,Vanesa Martin,22-3-2023,14:00,Bilbao,Bilbao Miribilla,4,Pop,Vanesa Martin
275,Vanesa Martin,12-9-2023,23:00,Aviles,Pabellon de la Magdalena,35,Pop,Vanesa Martin
276,Vanesa Martin,18-2-2023,20:00,Almendralñejo,Campo de Futbol,45,Pop,Vanesa Martin
277,Vanesa Martin,15-7-2023,01:00,A Coruña,Coliseum,48,Pop,Vanesa Martin
278,Vanesa Martin,9-3-2023,19:00,Aviles,Pabellon de la Magdalena,42,Pop,Vanesa Martin
279,Vanesa Martin,17-10-2023,01:00,Vigo,La Iguana Club,28,Pop,Vanesa Martin
280,Vanesa Martin,12-7-2023,16:00,Leon,Sala Studio 54,62,Pop,Vanesa Martin
281,Antonio Orozco,29-4-2023,14:00,Madrid,Sala Caracol,61,Pop,Antonio Orozco
282,Antonio Orozco,14-6-2023,03:00,Marbella,Auditorio Marbella Arena,42,Pop,Antonio Orozco
283,Antonio Orozco,12-7-2023,14:00,Burgos,Coliseum Burgos,21,Pop,Antonio Orozco
284,Antonio Orozco,22-4-2023,14:00,Mallorca,Trui Son Fusteret,67,Pop,Antonio Orozco
285,Antonio Orozco,9-11-2023,20:00,Valencia,Black Note Club,15,Pop,Antonio Orozco
286,Antonio Orozco,22-11-2023,14:00,A Coruña,Coliseum,38,Pop,Antonio Orozco
287,Antonio Orozco,26-10-2023,01:00,Albacete,Estadio Jose Copete,40,Pop,Antonio Orozco
288,Antonio Orozco,6-10-2023,04:00,Leon,Plaza de Toros,9,Pop,Antonio Orozco
289,Antonio Orozco,17-7-2023,15:00,Vigo,La Iguana Club,37,Pop,Antonio Orozco
290,Antonio Orozco,27-10-2023,12:00,Cadiz,Muelle Ciudad,65,Pop,Antonio Orozco
291,Antonio Orozco,20-2-2023,17:00,Bilbao,Bilbao Miribilla,34,Pop,Antonio Orozco
292,Antonio Orozco,1-4-2023,04:00,Mairena del Aljarafe,Centro Hipico,21,Pop,Antonio Orozco
293,Antonio Orozco,26-4-2023,04:00,Santiago de Compostela,Sala Capitol,9,Pop,Antonio Orozco
294,Antonio Orozco,6-5-2023,10:00,Barcelona,Palau Sant Jordi,52,Pop,Antonio Orozco
295,Antonio Orozco,10-9-2023,03:00,Ponferrada,Auditorio de Ponferrada,32,Pop,Antonio Orozco
296,Antonio Orozco,26-12-2023,00:00,Huelva,Estadio Iberoamericano,25,Pop,Antonio Orozco
297,Antonio Orozco,24-12-2023,00:00,Madrid,Civitas Metropolitano,3,Pop,Antonio Orozco
298,Antonio Orozco,29-12-2023,22:00,Mairena del Aljarafe,Centro Hipico,27,Pop,Antonio Orozco
299,Antonio Orozco,3-2-2023,10:00,A Coruña,Coliseum,46,Pop,Antonio Orozco
300,Antonio Orozco,25-12-2023,19:00,Vigo,La Iguana Club,62,Pop,Antonio Orozco
301,Conchita,21-10-2023,12:00,Alicante,Palacio de Toros,29,Pop,Conchita
302,Conchita,1-8-2023,20:00,Madrid,Civitas Metropolitano,40,Pop,Conchita
303,Conchita,10-10-2023,11:00,Albacete,Estadio Jose Copete,52,Pop,Conchita
304,Conchita,26-2-2023,13:00,Huelva,Estadio Iberoamericano,25,Pop,Conchita
305,Conchita,20-3-2023,03:00,Marbella,Auditorio Marbella Arena,70,Pop,Conchita
306,Conchita,31-3-2023,19:00,Marbella,Auditorio Marbella Arena,18,Pop,Conchita
307,Conchita,26-4-2023,16:00,Santa Cruz de Tenerife,Recinto Ferial,70,Pop,Conchita
308,Conchita,19-9-2023,00:00,Pontevdra,Sala Karma,59,Pop,Conchita
309,Conchita,17-12-2023,22:00,Leon,Espacio Vias,7,Pop,Conchita
310,Conchita,17-11-2023,18:00,Almendralñejo,Campo de Futbol,19,Pop,Conchita
311,Conchita,21-4-2023,04:00,Malaga,Palacio de Deportes Martín Carpena,26,Pop,Conchita
312,Conchita,19-6-2023,20:00,Barcelona,Palau Sant Jordi,12,Pop,Conchita
313,Conchita,16-8-2023,23:00,Aviles,Pabellon de la Magdalena,63,Pop,Conchita
314,Conchita,31-5-2023,03:00,Valencia,Black Note Club,7,Pop,Conchita
315,Conchita,10-4-2023,22:00,Albacete,Estadio Jose Copete,51,Pop,Conchita
316,Conchita,30-9-2023,14:00,Leon,Plaza de Toros,17,Pop,Conchita
317,Conchita,11-2-2023,10:00,Roquetas de Mar,Plaza de Toros,69,Pop,Conchita
318,Conchita,22-7-2023,18:00,Madrid,Plaza de Toros de Las Ventas,6,Pop,Conchita
319,Conchita,4-10-2023,04:00,Pamplona,Navarra Arena,41,Pop,Conchita
320,Conchita,23-10-2023,00:00,Bilbao,Bilbao Miribilla,23,Pop,Conchita
321,Marc Segui,16-11-2023,15:00,Leganes,La cubierta de Leganes,56,Pop,Marc Segui
322,Marc Segui,24-10-2023,15:00,Sotogrande, Santa María Polo Club,23,Pop,Marc Segui
323,Marc Segui,9-9-2023,02:00,Albacete,Estadio Jose Copete,25,Pop,Marc Segui
324,Marc Segui,16-2-2023,14:00,Burgos,Coliseum Burgos,17,Pop,Marc Segui
325,Marc Segui,22-6-2023,12:00,Pamplona,Navarra Arena,16,Pop,Marc Segui
326,Marc Segui,30-12-2023,13:00,Leon,Espacio Vias,57,Pop,Marc Segui
327,Marc Segui,24-9-2023,01:00,Ponferrada,Auditorio de Ponferrada,13,Pop,Marc Segui
328,Marc Segui,14-6-2023,20:00,Leon,Plaza de Toros,58,Pop,Marc Segui
329,Marc Segui,29-9-2023,00:00,Murcia,Plaza de Toros,60,Pop,Marc Segui
330,Marc Segui,8-3-2023,03:00,Pamplona,Navarra Arena,37,Pop,Marc Segui
331,Marc Segui,5-7-2023,21:00,Valencia,Black Note Club,34,Pop,Marc Segui
332,Marc Segui,27-10-2023,13:00,Madrid,Sala Caracol,26,Pop,Marc Segui
333,Marc Segui,13-4-2023,14:00,Malaga,Palacio de Deportes Martín Carpena,0,Pop,Marc Segui
334,Marc Segui,25-6-2023,11:00,Ponferrada,Auditorio de Ponferrada,55,Pop,Marc Segui
335,Marc Segui,12-5-2023,20:00,Malaga,Palacio de Deportes Martín Carpena,68,Pop,Marc Segui
336,Marc Segui,18-7-2023,14:00,Barcelona,Palau Sant Jordi,2,Pop,Marc Segui
337,Marc Segui,29-4-2023,01:00,Cadiz,Muelle Ciudad,41,Pop,Marc Segui
338,Marc Segui,13-10-2023,18:00,Albacete,Estadio Jose Copete,44,Pop,Marc Segui
339,Marc Segui,2-6-2023,23:00,Sotogrande, Santa María Polo Club,47,Pop,Marc Segui
340,Marc Segui,22-2-2023,00:00,Las Palmas de Gran Canaria,Gran Canaria Arena,25,Pop,Marc Segui
341,Pol Granch,25-5-2023,23:00,Mallorca,Trui Son Fusteret,26,Pop,Pol Granch
342,Pol Granch,31-5-2023,11:00,Madrid,Plaza de Toros de Las Ventas,22,Pop,Pol Granch
343,Pol Granch,1-8-2023,02:00,Las Palmas de Gran Canaria,Gran Canaria Arena,30,Pop,Pol Granch
344,Pol Granch,28-4-2023,16:00,Pamplona,Navarra Arena,20,Pop,Pol Granch
345,Pol Granch,17-3-2023,21:00,Marbella,Auditorio Marbella Arena,24,Pop,Pol Granch
346,Pol Granch,13-2-2023,23:00,Madrid,Civitas Metropolitano,63,Pop,Pol Granch
347,Pol Granch,17-12-2023,21:00,Almendralñejo,Campo de Futbol,50,Pop,Pol Granch
348,Pol Granch,13-10-2023,12:00,Vigo,La Iguana Club,7,Pop,Pol Granch
349,Pol Granch,10-8-2023,00:00,Ponferrada,Auditorio de Ponferrada,18,Pop,Pol Granch
350,Pol Granch,20-11-2023,12:00,Cadiz,Muelle Ciudad,5,Pop,Pol Granch
351,Pol Granch,9-7-2023,23:00,Sotogrande, Santa María Polo Club,39,Pop,Pol Granch
352,Pol Granch,20-6-2023,21:00,Vigo,La Iguana Club,37,Pop,Pol Granch
353,Pol Granch,22-3-2023,15:00,Fuengirola,Marenostrum Fuengirola,42,Pop,Pol Granch
354,Pol Granch,14-3-2023,14:00,Madrid,WiZink Center,28,Pop,Pol Granch
355,Pol Granch,21-10-2023,17:00,Leon,Palacio de Congresos,47,Pop,Pol Granch
356,Pol Granch,16-5-2023,15:00,Valencia,Black Note Club,39,Pop,Pol Granch
357,Pol Granch,22-12-2023,13:00,Zaragoza,Auditorio de Zaragoza,28,Pop,Pol Granch
358,Pol Granch,23-11-2023,10:00,Valencia,Black Note Club,60,Pop,Pol Granch
359,Pol Granch,21-7-2023,14:00,Pontevdra,Sala Karma,7,Pop,Pol Granch
360,Pol Granch,19-5-2023,02:00,Valencia,Plaza de Toros,6,Pop,Pol Granch
361,Pole.,8-9-2023,14:00,A Coruña,Coliseum,58,Pop,Pole.
362,Pole.,5-12-2023,21:00,Santa Cruz de Tenerife,Recinto Ferial,33,Pop,Pole.
363,Pole.,18-12-2023,02:00,Alicante,Palacio de Toros,8,Pop,Pole.
364,Pole.,11-12-2023,10:00,Pontevdra,Sala Karma,19,Pop,Pole.
365,Pole.,18-12-2023,18:00,Huelva,Estadio Iberoamericano,16,Pop,Pole.
366,Pole.,21-12-2023,02:00,Burgos,Coliseum Burgos,27,Pop,Pole.
367,Pole.,7-7-2023,19:00,Albacete,Estadio Jose Copete,9,Pop,Pole.
368,Pole.,2-2-2023,16:00,Santa Cruz de Tenerife,Recinto Ferial,68,Pop,Pole.
369,Pole.,18-3-2023,22:00,Mallorca,Trui Son Fusteret,28,Pop,Pole.
370,Pole.,27-6-2023,18:00,Valencia,Black Note Club,26,Pop,Pole.
371,Pole.,27-11-2023,17:00,Mairena del Aljarafe,Centro Hipico,42,Pop,Pole.
372,Pole.,1-11-2023,16:00,Sevilla,Estadio La Cartuja,5,Pop,Pole.
373,Pole.,25-9-2023,14:00,Roquetas de Mar,Plaza de Toros,31,Pop,Pole.
374,Pole.,2-10-2023,01:00,Zaragoza,Auditorio de Zaragoza,3,Pop,Pole.
375,Pole.,7-8-2023,12:00,Pontevdra,Sala Karma,54,Pop,Pole.
376,Pole.,13-7-2023,00:00,Madrid,Sala Caracol,2,Pop,Pole.
377,Pole.,28-8-2023,16:00,Santa Cruz de Tenerife,Recinto Ferial,62,Pop,Pole.
378,Pole.,7-5-2023,19:00,Madrid,Sala Caracol,34,Pop,Pole.
379,Pole.,24-12-2023,18:00,Burgos,Coliseum Burgos,42,Pop,Pole.
380,Pole.,2-2-2023,02:00,Madrid,WiZink Center,67,Pop,Pole.
381,Beret,21-12-2023,20:00,Almendralñejo,Campo de Futbol,43,Pop,Beret
382,Beret,11-10-2023,00:00,Marbella,Auditorio Marbella Arena,0,Pop,Beret
383,Beret,8-9-2023,12:00,Santiago de Compostela,Sala Capitol,8,Pop,Beret
384,Beret,24-7-2023,14:00,Leganes,La cubierta de Leganes,10,Pop,Beret
385,Beret,14-4-2023,21:00,Pamplona,Navarra Arena,15,Pop,Beret
386,Beret,2-7-2023,18:00,Pamplona,Navarra Arena,16,Pop,Beret
387,Beret,10-5-2023,01:00,Madrid,Plaza de Toros de Las Ventas,66,Pop,Beret
388,Beret,13-12-2023,20:00,Huelva,Estadio Iberoamericano,44,Pop,Beret
389,Beret,20-6-2023,13:00,Mallorca,Trui Son Fusteret,54,Pop,Beret
390,Beret,15-11-2023,21:00,Aviles,Pabellon de la Magdalena,20,Pop,Beret
391,Beret,23-5-2023,12:00,Aviles,Pabellon de la Magdalena,19,Pop,Beret
392,Beret,24-5-2023,19:00,Leon,Espacio Vias,18,Pop,Beret
393,Beret,30-6-2023,12:00,Zaragoza,Estadio la Romareda,12,Pop,Beret
394,Beret,10-6-2023,15:00,Madrid,Civitas Metropolitano,18,Pop,Beret
395,Beret,15-4-2023,16:00,Mairena del Aljarafe,Centro Hipico,59,Pop,Beret
396,Beret,30-12-2023,23:00,Pamplona,Navarra Arena,2,Pop,Beret
397,Beret,3-4-2023,15:00,Bilbao,Bilbao Miribilla,48,Pop,Beret
398,Beret,9-9-2023,13:00,Leon,Sala Studio 54,49,Pop,Beret
399,Beret,20-7-2023,01:00,Alicante,Palacio de Toros,8,Pop,Beret
400,Beret,6-12-2023,00:00,Bilbao,Bilbao Miribilla,31,Pop,Beret
401,C.Tangana,25-8-2023,15:00,Alicante,Palacio de Toros,70,Flamenco,C.Tangana
402,C.Tangana,20-6-2023,20:00,Murcia,Plaza de Toros,70,Flamenco,C.Tangana
403,C.Tangana,1-10-2023,14:00,Mallorca,Trui Son Fusteret,54,Flamenco,C.Tangana
404,C.Tangana,12-11-2023,02:00,Huelva,Estadio Iberoamericano,35,Flamenco,C.Tangana
405,C.Tangana,22-12-2023,17:00,Vigo,La Iguana Club,50,Flamenco,C.Tangana
406,C.Tangana,22-12-2023,02:00,Aviles,Pabellon de la Magdalena,10,Flamenco,C.Tangana
407,C.Tangana,25-6-2023,17:00,Sevilla,Noches de la Maestranza,41,Flamenco,C.Tangana
408,C.Tangana,11-5-2023,00:00,Leon,Espacio Vias,8,Flamenco,C.Tangana
409,C.Tangana,28-12-2023,04:00,Albacete,Estadio Jose Copete,29,Flamenco,C.Tangana
410,C.Tangana,30-4-2023,23:00,Bilbao,Bilbao Miribilla,27,Flamenco,C.Tangana
411,C.Tangana,28-7-2023,15:00,Burgos,Coliseum Burgos,4,Flamenco,C.Tangana
412,C.Tangana,9-8-2023,21:00,Mairena del Aljarafe,Centro Hipico,63,Flamenco,C.Tangana
413,C.Tangana,30-7-2023,10:00,Ponferrada,Auditorio de Ponferrada,24,Flamenco,C.Tangana
414,C.Tangana,23-6-2023,19:00,Sevilla,Noches de la Maestranza,50,Flamenco,C.Tangana
415,C.Tangana,15-5-2023,19:00,Malaga,Palacio de Deportes Martín Carpena,0,Flamenco,C.Tangana
416,C.Tangana,4-7-2023,04:00,Santiago de Compostela,Sala Capitol,59,Flamenco,C.Tangana
417,C.Tangana,12-12-2023,01:00,Malaga,Palacio de Deportes Martín Carpena,59,Flamenco,C.Tangana
418,C.Tangana,31-10-2023,11:00,Madrid,Sala Caracol,29,Flamenco,C.Tangana
419,C.Tangana,21-7-2023,18:00,Sevilla,Estadio La Cartuja,23,Flamenco,C.Tangana
420,Omar Montes,30-10-2023,03:00,Zaragoza,Auditorio de Zaragoza,31,Flamenco,Omar Montes
421,Omar Montes,8-4-2023,11:00,Leon,Palacio de Congresos,12,Flamenco,Omar Montes
422,Omar Montes,9-12-2023,21:00,Valencia,Plaza de Toros,60,Flamenco,Omar Montes
423,Omar Montes,19-12-2023,14:00,Leon,Espacio Vias,60,Flamenco,Omar Montes
424,Omar Montes,30-9-2023,22:00,Madrid,Civitas Metropolitano,16,Flamenco,Omar Montes
425,Omar Montes,12-3-2023,01:00,Leon,Sala Studio 54,26,Flamenco,Omar Montes
426,Omar Montes,11-2-2023,00:00,Albacete,Estadio Jose Copete,58,Flamenco,Omar Montes
427,Omar Montes,25-8-2023,18:00,Barcelona,Palau Sant Jordi,36,Flamenco,Omar Montes
428,Omar Montes,21-12-2023,10:00,Leon,Sala Studio 54,0,Flamenco,Omar Montes
429,Omar Montes,4-12-2023,19:00,Pontevdra,Sala Karma,24,Flamenco,Omar Montes
430,Omar Montes,13-3-2023,15:00,Murcia,Plaza de Toros,48,Flamenco,Omar Montes
431,Omar Montes,28-4-2023,13:00,Barcelona,Palau Sant Jordi,68,Flamenco,Omar Montes
432,Omar Montes,16-4-2023,23:00,Bilbao,Bilbao Miribilla,21,Flamenco,Omar Montes
433,Omar Montes,19-8-2023,17:00,Madrid,WiZink Center,20,Flamenco,Omar Montes
434,Omar Montes,24-5-2023,12:00,Sevilla,Noches de la Maestranza,32,Flamenco,Omar Montes
435,Omar Montes,4-8-2023,04:00,Albacete,Estadio Jose Copete,0,Flamenco,Omar Montes
436,Omar Montes,28-5-2023,10:00,Leon,Plaza de Toros,15,Flamenco,Omar Montes
437,Omar Montes,24-4-2023,17:00,Santa Cruz de Tenerife,Recinto Ferial,65,Flamenco,Omar Montes
438,Omar Montes,4-7-2023,16:00,Madrid,Plaza de Toros de Las Ventas,23,Flamenco,Omar Montes
439,India Martinez,5-5-2023,11:00,Fuengirola,Marenostrum Fuengirola,29,Flamenco,India Martinez
440,India Martinez,5-6-2023,17:00,Albacete,Estadio Jose Copete,66,Flamenco,India Martinez
441,India Martinez,22-7-2023,16:00,Mairena del Aljarafe,Centro Hipico,21,Flamenco,India Martinez
442,India Martinez,12-6-2023,03:00,Valencia,Plaza de Toros,27,Flamenco,India Martinez
443,India Martinez,17-10-2023,01:00,Fuengirola,Marenostrum Fuengirola,1,Flamenco,India Martinez
444,India Martinez,3-3-2023,17:00,Albacete,Estadio Jose Copete,1,Flamenco,India Martinez
445,India Martinez,17-3-2023,16:00,Leon,Espacio Vias,36,Flamenco,India Martinez
446,India Martinez,7-11-2023,11:00,Madrid,WiZink Center,52,Flamenco,India Martinez
447,India Martinez,26-2-2023,02:00,Murcia,Plaza de Toros,58,Flamenco,India Martinez
448,India Martinez,17-10-2023,21:00,Valencia,Plaza de Toros,25,Flamenco,India Martinez
449,India Martinez,23-11-2023,11:00,Bilbao,Bilbao Miribilla,22,Flamenco,India Martinez
450,India Martinez,11-8-2023,14:00,Pontevdra,Sala Karma,6,Flamenco,India Martinez
451,India Martinez,22-10-2023,23:00,Albacete,Estadio Jose Copete,18,Flamenco,India Martinez
452,India Martinez,23-7-2023,10:00,Pontevdra,Sala Karma,37,Flamenco,India Martinez
453,India Martinez,28-2-2023,21:00,Barcelona,Palau Sant Jordi,67,Flamenco,India Martinez
454,India Martinez,14-7-2023,20:00,Leganes,La cubierta de Leganes,22,Flamenco,India Martinez
455,India Martinez,5-9-2023,15:00,Vigo,La Iguana Club,44,Flamenco,India Martinez
456,India Martinez,2-9-2023,18:00,Santiago de Compostela,Sala Capitol,14,Flamenco,India Martinez
457,India Martinez,17-9-2023,00:00,Vigo,La Iguana Club,48,Flamenco,India Martinez
458,Estopa,15-12-2023,11:00,Sotogrande, Santa María Polo Club,40,Flamenco,Estopa
459,Estopa,27-10-2023,12:00,Valencia,Black Note Club,15,Flamenco,Estopa
460,Estopa,18-12-2023,03:00,Marbella,Auditorio Marbella Arena,2,Flamenco,Estopa
461,Estopa,12-11-2023,16:00,Mairena del Aljarafe,Centro Hipico,20,Flamenco,Estopa
462,Estopa,24-12-2023,11:00,Leon,Espacio Vias,52,Flamenco,Estopa
463,Estopa,9-6-2023,12:00,Leon,Plaza de Toros,61,Flamenco,Estopa
464,Estopa,1-10-2023,13:00,Murcia,Plaza de Toros,1,Flamenco,Estopa
465,Estopa,10-8-2023,21:00,Bilbao,Bilbao Miribilla,47,Flamenco,Estopa
466,Estopa,12-4-2023,12:00,Bilbao,Bilbao Miribilla,28,Flamenco,Estopa
467,Estopa,25-8-2023,01:00,Madrid,WiZink Center,61,Flamenco,Estopa
468,Estopa,27-5-2023,19:00,Leon,Palacio de Congresos,23,Flamenco,Estopa
469,Estopa,3-3-2023,10:00,Cadiz,Muelle Ciudad,60,Flamenco,Estopa
470,Estopa,14-3-2023,04:00,Madrid,Civitas Metropolitano,54,Flamenco,Estopa
471,Estopa,3-11-2023,03:00,Leon,Sala Studio 54,67,Flamenco,Estopa
472,Estopa,8-10-2023,20:00,Ponferrada,Auditorio de Ponferrada,54,Flamenco,Estopa
473,Estopa,4-9-2023,20:00,Burgos,Coliseum Burgos,32,Flamenco,Estopa
474,Estopa,4-8-2023,13:00,Marbella,Auditorio Marbella Arena,0,Flamenco,Estopa
475,Estopa,27-10-2023,17:00,Vigo,La Iguana Club,32,Flamenco,Estopa
476,Estopa,17-8-2023,00:00,Ponferrada,Auditorio de Ponferrada,7,Flamenco,Estopa
477,Diego El Cigala,14-8-2023,23:00,Roquetas de Mar,Plaza de Toros,42,Flamenco,Diego El Cigala
478,Diego El Cigala,2-4-2023,04:00,Bilbao,Bilbao Miribilla,57,Flamenco,Diego El Cigala
479,Diego El Cigala,2-2-2023,12:00,Almendralñejo,Campo de Futbol,54,Flamenco,Diego El Cigala
480,Diego El Cigala,6-2-2023,14:00,Aviles,Pabellon de la Magdalena,13,Flamenco,Diego El Cigala
481,Diego El Cigala,17-6-2023,23:00,Mallorca,Trui Son Fusteret,22,Flamenco,Diego El Cigala
482,Diego El Cigala,24-7-2023,22:00,Sevilla,Noches de la Maestranza,36,Flamenco,Diego El Cigala
483,Diego El Cigala,11-10-2023,10:00,Sotogrande, Santa María Polo Club,63,Flamenco,Diego El Cigala
484,Diego El Cigala,18-9-2023,21:00,Roquetas de Mar,Plaza de Toros,2,Flamenco,Diego El Cigala
485,Diego El Cigala,24-11-2023,16:00,Madrid,WiZink Center,26,Flamenco,Diego El Cigala
486,Diego El Cigala,13-5-2023,15:00,Santa Cruz de Tenerife,Recinto Ferial,62,Flamenco,Diego El Cigala
487,Diego El Cigala,3-5-2023,21:00,Mallorca,Trui Son Fusteret,8,Flamenco,Diego El Cigala
488,Diego El Cigala,9-9-2023,20:00,Madrid,Sala Caracol,45,Flamenco,Diego El Cigala
489,Diego El Cigala,31-8-2023,11:00,Valencia,Plaza de Toros,27,Flamenco,Diego El Cigala
490,Diego El Cigala,6-3-2023,12:00,Vigo,La Iguana Club,53,Flamenco,Diego El Cigala
491,Diego El Cigala,4-7-2023,11:00,Barcelona,Palau Sant Jordi,23,Flamenco,Diego El Cigala
492,Diego El Cigala,1-2-2023,13:00,Bilbao,Bilbao Miribilla,34,Flamenco,Diego El Cigala
493,Diego El Cigala,18-11-2023,18:00,Valencia,Black Note Club,34,Flamenco,Diego El Cigala
494,Diego El Cigala,5-10-2023,16:00,Madrid,WiZink Center,50,Flamenco,Diego El Cigala
495,Diego El Cigala,23-10-2023,13:00,Ponferrada,Auditorio de Ponferrada,17,Flamenco,Diego El Cigala
496,El Barrio,3-5-2023,15:00,Malaga,Palacio de Deportes Martín Carpena,29,Flamenco,El Barrio
497,El Barrio,12-10-2023,11:00,Santa Cruz de Tenerife,Recinto Ferial,41,Flamenco,El Barrio
498,El Barrio,3-6-2023,02:00,Sevilla,Estadio La Cartuja,36,Flamenco,El Barrio
499,El Barrio,23-6-2023,23:00,Huelva,Estadio Iberoamericano,3,Flamenco,El Barrio
500,El Barrio,18-9-2023,20:00,Leganes,La cubierta de Leganes,34,Flamenco,El Barrio
501,El Barrio,4-8-2023,22:00,Las Palmas de Gran Canaria,Gran Canaria Arena,1,Flamenco,El Barrio
502,El Barrio,14-7-2023,22:00,Malaga,Palacio de Deportes Martín Carpena,1,Flamenco,El Barrio
503,El Barrio,14-8-2023,15:00,Leon,Espacio Vias,28,Flamenco,El Barrio
504,El Barrio,23-5-2023,11:00,Madrid,WiZink Center,70,Flamenco,El Barrio
505,El Barrio,26-10-2023,14:00,Ponferrada,Auditorio de Ponferrada,54,Flamenco,El Barrio
506,El Barrio,14-9-2023,13:00,Malaga,Palacio de Deportes Martín Carpena,33,Flamenco,El Barrio
507,El Barrio,21-8-2023,11:00,Roquetas de Mar,Plaza de Toros,68,Flamenco,El Barrio
508,El Barrio,9-10-2023,16:00,A Coruña,Coliseum,41,Flamenco,El Barrio
509,El Barrio,2-4-2023,18:00,Santa Cruz de Tenerife,Recinto Ferial,2,Flamenco,El Barrio
510,El Barrio,7-3-2023,23:00,Aviles,Pabellon de la Magdalena,33,Flamenco,El Barrio
511,El Barrio,29-5-2023,02:00,Bilbao,Bilbao Miribilla,48,Flamenco,El Barrio
512,El Barrio,30-9-2023,22:00,Santa Cruz de Tenerife,Recinto Ferial,9,Flamenco,El Barrio
513,El Barrio,21-2-2023,22:00,Valencia,Plaza de Toros,65,Flamenco,El Barrio
514,El Barrio,18-5-2023,14:00,Almendralñejo,Campo de Futbol,28,Flamenco,El Barrio
515,Joaquin Sabina,16-8-2023,12:00,Leon,Sala Studio 54,48,Flamenco,Joaquin Sabina
516,Joaquin Sabina,8-7-2023,01:00,Santa Cruz de Tenerife,Recinto Ferial,48,Flamenco,Joaquin Sabina
517,Joaquin Sabina,7-6-2023,04:00,Mairena del Aljarafe,Centro Hipico,9,Flamenco,Joaquin Sabina
518,Joaquin Sabina,9-8-2023,12:00,Malaga,Palacio de Deportes Martín Carpena,24,Flamenco,Joaquin Sabina
519,Joaquin Sabina,11-10-2023,03:00,Burgos,Coliseum Burgos,7,Flamenco,Joaquin Sabina
520,Joaquin Sabina,13-12-2023,20:00,Huelva,Estadio Iberoamericano,1,Flamenco,Joaquin Sabina
521,Joaquin Sabina,27-5-2023,11:00,Leon,Palacio de Congresos,66,Flamenco,Joaquin Sabina
522,Joaquin Sabina,3-7-2023,10:00,Malaga,Palacio de Deportes Martín Carpena,54,Flamenco,Joaquin Sabina
523,Joaquin Sabina,21-10-2023,03:00,Zaragoza,Estadio la Romareda,3,Flamenco,Joaquin Sabina
524,Joaquin Sabina,19-7-2023,22:00,Madrid,Civitas Metropolitano,9,Flamenco,Joaquin Sabina
525,Joaquin Sabina,19-3-2023,15:00,Madrid,Sala Caracol,28,Flamenco,Joaquin Sabina
526,Joaquin Sabina,6-12-2023,02:00,Vigo,La Iguana Club,4,Flamenco,Joaquin Sabina
527,Joaquin Sabina,19-9-2023,02:00,Vigo,La Iguana Club,10,Flamenco,Joaquin Sabina
528,Joaquin Sabina,30-5-2023,22:00,Albacete,Estadio Jose Copete,31,Flamenco,Joaquin Sabina
529,Joaquin Sabina,1-10-2023,12:00,Vigo,La Iguana Club,9,Flamenco,Joaquin Sabina
530,Joaquin Sabina,31-5-2023,16:00,Almendralñejo,Campo de Futbol,45,Flamenco,Joaquin Sabina
531,Joaquin Sabina,3-3-2023,17:00,Leganes,La cubierta de Leganes,5,Flamenco,Joaquin Sabina
532,Joaquin Sabina,17-12-2023,13:00,Valencia,Black Note Club,13,Flamenco,Joaquin Sabina
533,Joaquin Sabina,17-7-2023,19:00,Valencia,Black Note Club,60,Flamenco,Joaquin Sabina
534,Niña Pastori,29-10-2023,15:00,Madrid,Civitas Metropolitano,2,Flamenco,Niña Pastori
535,Niña Pastori,22-8-2023,02:00,Malaga,Palacio de Deportes Martín Carpena,28,Flamenco,Niña Pastori
536,Niña Pastori,25-5-2023,12:00,Valencia,Black Note Club,20,Flamenco,Niña Pastori
537,Niña Pastori,1-12-2023,16:00,Leon,Plaza de Toros,10,Flamenco,Niña Pastori
538,Niña Pastori,28-7-2023,10:00,Sevilla,Noches de la Maestranza,12,Flamenco,Niña Pastori
539,Niña Pastori,31-7-2023,16:00,Bilbao,Bilbao Miribilla,35,Flamenco,Niña Pastori
540,Niña Pastori,1-7-2023,11:00,Fuengirola,Marenostrum Fuengirola,63,Flamenco,Niña Pastori
541,Niña Pastori,20-11-2023,21:00,Madrid,WiZink Center,4,Flamenco,Niña Pastori
542,Niña Pastori,6-2-2023,13:00,Mallorca,Trui Son Fusteret,65,Flamenco,Niña Pastori
543,Niña Pastori,24-7-2023,03:00,Roquetas de Mar,Plaza de Toros,21,Flamenco,Niña Pastori
544,Niña Pastori,14-2-2023,23:00,Madrid,WiZink Center,8,Flamenco,Niña Pastori
545,Niña Pastori,25-3-2023,12:00,Murcia,Plaza de Toros,61,Flamenco,Niña Pastori
546,Niña Pastori,15-11-2023,00:00,Almendralñejo,Campo de Futbol,6,Flamenco,Niña Pastori
547,Niña Pastori,26-5-2023,13:00,Santa Cruz de Tenerife,Recinto Ferial,27,Flamenco,Niña Pastori
548,Niña Pastori,31-8-2023,21:00,Mairena del Aljarafe,Centro Hipico,58,Flamenco,Niña Pastori
549,Niña Pastori,9-10-2023,00:00,Las Palmas de Gran Canaria,Gran Canaria Arena,59,Flamenco,Niña Pastori
